cat,dist
0,0.83117
0,2.37264
0,0.38732
0,2.57005
0,0.08949
0,1.40832
0,0.50495
0,0.32586
0,1.37326
0,7.02005
0,2.74807
0,1.83949
0,5.96965
0,4.8212
0,0.91428
0,2.26541
0,3.30489
0,0.96871
0,2.73768
0,5.75176
0,0.4
0,3.41532
0,0.3421
0,0.49994
0,1.26997
0,1.92411
0,0.64004
0,1.00173
0,1.02773
0,0.4917
0,1.07895
0,1.54715
0,1.15748
0,3.94279
0,0.89949
0,3.00296
0,1.38051
0,0.56285
0,2.39249
0,3.86953
0,0.62302
0,0.55557
0,1.62643
0,2.46717
0,0.57456
0,2.64476
0,2.51768
0,0.53025
0,1.37752
0,1.14529
0,3.90639
0,2.24813
0,3.43706
0,0.71008
0,0.22779
0,0.40248
0,1.52424
0,0.87542
0,1.23479
0,1.4285
0,0.01445
0,1.87838
0,1.33195
0,2.33055
0,1.76202
0,2.66657
0,0.91817
0,1.15306
0,1.27439
0,3.74706
0,0.70275
0,3.48269
0,0.25197
0,1.51805
0,2.39602
0,2.67706
0,0.43854
0,0.94008
0,2.63995
0,1.2451
0,1.16698
0,0.83521
0,2.00952
0,0.63581
0,0.15977
0,0.39448
0,3.89749
0,1.82288
0,0.0193
0,0.28632
0,3.83888
0,0.22578
0,4.91799
0,1.90958
0,1.80673
0,3.06696
0,1.01961
0,0.80396
0,0.25693
0,3.79656
0,0.36997
0,2.22103
0,0.89292
0,0.59885
0,0.58364
0,0.51147
0,0.07523
0,2.03409
0,1.39964
0,0.55221
0,0.60116
0,0.99445
0,1.55748
0,3.43009
0,0.37332
0,0.72754
0,6.32679
0,0.96384
0,0.96171
0,3.61691
0,1.85878
0,0.17057
0,5.38854
0,0.1069
0,1.01581
0,0.99822
0,0.0876
0,0.24661
0,1.70248
0,0.21726
0,1.05858
0,1.10816
0,4.19776
0,5.00261
0,0.5838
0,5.11568
0,0.8659
0,2.20501
0,1.59439
0,0.67097
0,1.28932
0,1.01347
0,0.35405
0,3.60411
0,1.61814
0,2.07967
0,0.64493
0,5.50436
0,2.64306
0,0.43098
0,3.56201
0,1.38712
0,0.04913
0,2.06587
0,1.82481
0,0.33346
0,0.90136
0,1.71878
0,1.43828
0,0.31079
0,2.03151
0,0.71123
0,3.29222
0,1.27164
0,0.5294
0,3.77365
0,3.41156
0,1.49505
0,0.29365
0,1.53338
0,1.68845
0,1.64153
0,0.08827
0,1.36065
0,1.38901
0,0.87442
0,1.00583
0,1.08583
0,3.39281
0,1.59466
0,0.53896
0,0.05347
0,1.1451
0,2.95394
0,0.23254
0,3.90934
0,0.51157
0,0.17965
0,2.13057
0,0.27
0,2.76702
0,6.5546
0,1.89033
0,2.70522
0,1.11551
0,0.23628
0,0.52612
0,0.75239
0,0.61946
0,4.67326
0,1.54491
0,1.21473
0,1.21026
0,0.73035
0,2.28338
0,0.67218
0,0.11284
0,1.20111
0,4.07223
0,6.44958
0,0.35247
0,0.31815
0,5.19062
0,0.57184
0,2.40642
0,1.97395
0,0.36575
0,1.88152
0,2.19297
0,0.23764
0,2.02411
0,1.22487
0,1.56524
0,2.28878
0,3.0308
0,1.43122
0,2.5216
0,1.89108
0,0.94964
0,1.42715
0,3.88594
0,0.51861
0,2.6248
0,1.16481
0,2.09807
0,0.2851
0,0.12139
0,3.27844
0,1.30983
0,2.86964
0,1.07188
0,0.69336
0,6.05163
0,3.69144
0,0.24915
0,3.5195
0,2.82144
0,2.26364
0,0.62966
0,0.56111
0,0.14862
0,0.83301
0,0.39875
0,2.23598
0,1.40717
0,1.12167
0,4.51077
0,0.45873
0,1.93055
0,3.55619
0,0.45845
0,5.5149
0,0.41483
0,1.42523
0,0.62851
0,2.02246
0,1.5016
0,1.92492
0,3.31019
0,1.18646
0,1.07311
0,1.84176
0,4.98175
0,6.17438
0,0.6781
0,0.48059
0,5.80293
0,0.41468
0,0.13856
0,1.57064
0,2.99767
0,0.56175
0,1.77748
0,0.27808
0,1.98256
0,0.22109
0,1.40612
0,1.0818
0,0.15273
0,1.90881
0,2.59364
0,4.3445
0,5.89647
0,1.61406
0,2.39657
0,2.4887
0,1.05212
0,1.79828
0,0.15665
0,3.91195
0,3.18544
0,0.80563
0,1.18337
0,0.51925
0,3.60119
0,2.10034
0,0.85868
0,0.94832
0,3.51017
0,0.84859
0,0.59251
0,1.41863
0,6.80818
0,0.46671
0,0.75176
0,5.2268
0,1.72241
0,1.11442
0,3.58375
0,0.39503
0,1.44701
0,0.38949
0,0.18813
0,3.30118
0,2.49096
0,1.32037
0,2.1695
0,2.211
0,2.52417
0,0.23014
0,6.9751
0,0.55198
0,1.96199
0,0.63856
0,1.89345
0,3.00295
0,0.69947
0,0.33798
0,3.71318
0,0.85669
0,0.1715
0,0.13213
0,0.68116
0,1.49999
0,1.90767
0,1.70663
0,0.30774
0,0.5678
0,0.24115
0,2.52249
0,1.93256
0,0.59703
0,2.47542
0,3.49
0,0.30389
0,2.59726
0,1.95537
0,1.41961
0,0.87972
0,0.12799
0,1.09847
0,0.93596
0,1.2113
0,1.58515
0,3.71834
0,0.2906
0,1.86584
0,4.93381
0,1.10748
0,2.80254
0,1.21854
0,1.85869
0,2.01172
0,2.24488
0,1.24934
0,1.04416
0,0.49312
0,0.35786
0,0.13299
0,3.53919
0,0.56149
0,0.3021
0,3.77812
0,0.76158
0,4.41359
0,0.61325
0,3.41565
0,4.72654
0,4.24999
0,0.72716
0,0.66903
0,0.68251
0,1.26721
0,0.90259
0,1.31007
0,0.54521
0,0.0186
0,0.45557
0,0.64075
0,0.80684
0,0.89732
0,0.20638
0,1.96429
0,0.45469
0,0.25753
0,0.25952
0,0.21765
0,2.52009
0,0.2124
0,1.5654
0,0.27204
0,5.28027
0,1.08483
0,2.93088
0,5.35074
0,5.5347
0,0.07999
0,0.79986
0,0.68928
0,0.61385
0,2.28489
0,2.18296
0,0.03207
0,1.26996
0,2.88038
0,0.91379
0,1.16439
0,3.69079
0,0.4143
0,1.87032
0,1.45778
0,0.4607
0,0.89027
0,6.04258
0,2.94934
0,1.07248
0,0.57381
0,2.4077
0,0.6039
0,1.10081
0,2.17112
0,0.63831
0,1.7951
0,0.37959
0,0.52928
0,0.07132
0,1.66908
0,1.22226
0,3.51722
0,3.33301
0,2.21006
0,1.4329
0,1.98735
0,2.23868
0,0.98568
0,1.77319
0,0.89791
0,0.64763
0,2.8771
0,2.11597
0,1.91247
0,0.34196
0,0.5911
0,0.06568
0,0.24048
0,0.69689
0,1.70918
0,0.78922
0,0.5188
0,1.22342
0,3.93323
0,2.15404
0,0.03159
0,2.5764
0,0.82047
0,1.4623
0,1.75864
0,4.49904
0,1.88042
0,1.78194
0,4.48374
0,0.44222
0,1.66953
0,1.71237
0,1.22049
0,1.01482
0,0.77039
0,4.65513
0,1.03378
0,0.39779
0,4.48931
0,0.85019
0,0.28475
0,2.57404
0,0.64615
0,0.33676
0,0.67484
0,0.18014
0,1.52483
0,1.64482
0,1.54789
0,1.18954
0,0.50802
0,0.12097
0,2.17819
0,1.29769
0,2.0468
0,0.38517
0,0.68851
0,1.16804
0,0.20305
0,1.00321
0,0.47032
0,4.38337
0,3.00059
0,3.83691
0,0.26958
0,2.27756
0,2.74308
0,4.35163
0,1.64503
0,0.10698
0,4.38384
0,0.6709
0,1.10056
0,1.86159
0,0.18006
0,0.12528
0,2.95075
0,0.1281
0,5.90117
0,0.31679
0,3.27933
0,0.79225
0,4.44325
0,0.28913
0,0.95995
0,2.28727
0,2.33591
0,6.7661
0,0.60664
0,1.66293
0,1.80201
0,1.55521
0,1.98446
0,0.85265
0,3.24624
0,1.05191
0,1.86014
0,0.23836
0,1.40719
0,0.19523
0,0.69531
0,2.09324
0,3.31963
0,1.16594
0,1.89401
0,0.09029
0,1.6395
0,0.54415
0,1.7172
0,0.34318
0,1.94315
0,2.25959
0,2.31543
0,1.54587
0,5.86963
0,0.83452
0,0.5244
0,2.66078
0,3.0366
0,1.39835
0,2.27091
0,0.53497
0,0.87516
0,3.44265
0,1.72314
0,1.93781
0,5.4441
0,4.21162
0,0.90455
0,0.88921
0,1.74065
0,0.62752
0,0.50285
0,4.55293
0,2.2533
0,2.24831
0,1.05988
0,4.11744
0,0.47271
0,2.9115
0,2.62859
0,0.40766
0,3.0568
0,1.21955
0,0.26819
0,1.46958
0,1.70461
0,1.89751
0,0.64876
0,0.46581
0,2.89779
0,0.39396
0,5.00627
0,1.3921
0,0.7865
0,3.39534
0,4.34517
0,1.52214
0,0.39186
0,2.58565
0,1.51655
0,1.25408
0,0.11389
0,0.40905
0,3.03462
0,0.56061
0,1.79168
0,0.17137
0,0.50396
0,0.44098
0,4.86618
0,5.35491
0,2.82614
0,2.15404
0,1.43346
0,1.87522
0,1.59204
0,2.56124
0,1.63888
0,0.13598
0,1.41384
0,0.64822
0,2.12066
0,1.78402
0,1.45043
0,3.84945
0,1.58028
0,2.38514
0,5.51289
0,1.80541
0,5.22471
0,0.50622
0,3.58228
0,1.0372
0,1.31719
0,2.27843
0,0.3025
0,4.7624
0,1.53157
0,1.48434
0,2.22954
0,2.79934
0,0.86629
0,2.11796
0,0.96688
0,1.89618
0,1.25366
0,0.48253
0,1.46688
0,1.15712
0,0.90222
0,0.79137
0,1.44167
0,0.26417
0,4.4264
0,1.22307
0,1.91881
0,2.90127
0,3.87607
0,4.49472
0,2.58588
0,0.93798
0,0.42006
0,0.51942
0,4.74168
0,0.69927
0,0.2146
0,3.09166
0,0.98192
0,2.58539
0,6.12198
0,1.34044
0,1.59225
0,0.66774
0,2.34519
0,0.69915
0,1.5037
0,1.05023
0,3.47089
0,0.80146
0,0.64415
0,0.41368
0,3.95828
0,0.40617
0,2.75907
0,0.48476
0,1.24402
0,4.45792
0,2.3259
0,1.38747
0,2.04613
0,3.90877
0,2.30166
0,6.28176
0,2.09732
0,0.0508
0,0.80045
0,0.33436
0,1.15691
0,2.12042
0,2.84942
0,0.22697
0,0.89774
0,1.70216
0,0.36706
0,4.52577
0,0.13426
0,0.74961
0,2.77343
0,2.82517
0,0.31533
0,0.67181
0,0.41791
0,0.47883
0,0.66944
0,0.07837
0,1.1917
0,1.91124
0,1.59318
0,1.27878
0,3.19991
0,2.17669
0,2.53441
0,1.44242
0,0.1382
0,2.20777
0,3.84959
0,6.02244
0,1.36774
0,0.71293
0,2.02675
0,0.46003
0,3.0009
0,2.88856
0,1.80556
0,2.88597
0,2.82028
0,1.65669
0,5.41528
0,1.50576
0,0.75367
0,6.93236
0,1.14034
0,0.31266
0,0.04334
0,1.73947
0,0.54285
0,1.5327
0,2.42878
0,0.98219
0,0.70716
0,2.27148
0,1.47512
0,0.77466
0,3.44238
0,0.67081
0,5.98161
0,0.6645
0,0.45233
0,5.88771
0,2.73391
0,3.5248
0,2.82691
0,3.68073
0,0.86031
0,6.51789
0,2.69011
0,1.47439
0,0.11512
0,0.15019
0,0.34374
0,1.31812
0,1.39293
0,4.05256
0,0.98146
0,0.67328
0,1.99936
0,6.58233
0,0.21756
0,5.0418
0,1.8756
0,2.16629
0,2.28499
0,0.45961
0,3.78883
0,0.89049
0,6.71208
0,1.81973
0,3.4922
0,0.25728
0,0.72477
0,1.27133
0,2.32235
0,0.6308
0,0.02402
0,3.5733
0,3.79866
0,1.96917
0,0.60583
0,1.89198
0,0.01599
0,3.16269
0,1.07608
0,2.45711
0,4.64683
0,1.22436
0,1.81613
0,5.79122
0,0.32878
0,0.71141
0,0.14905
0,0.286
0,0.97772
0,1.05859
0,1.99667
0,2.13456
0,0.63967
0,4.80974
0,1.69861
0,5.25475
0,2.18794
0,3.28359
0,0.38044
0,0.47226
0,1.83897
0,4.26963
0,6.32855
0,0.1256
0,2.63976
0,2.43525
0,0.91826
0,2.01826
0,3.18702
0,1.33603
0,2.04406
0,0.75931
0,2.47123
0,1.42571
0,0.38827
0,0.73468
0,1.70769
0,0.46671
0,0.43771
0,3.79657
0,2.05149
0,0.72902
0,1.8847
0,2.62956
0,0.73436
0,0.12544
0,1.24963
0,0.9012
0,1.31945
0,0.18651
0,3.58859
0,6.1145
0,1.1799
0,0.55651
0,4.68332
0,1.4565
0,1.99328
0,4.30735
0,0.99096
0,5.36332
0,5.12199
0,2.69626
0,0.26525
0,1.82994
0,1.40341
0,2.36696
0,2.77383
0,1.63029
0,2.66601
0,1.81293
0,3.30466
0,0.26133
0,6.47866
0,5.98598
0,4.31671
0,0.00497
0,1.35806
0,2.21805
0,1.55848
0,0.26372
0,0.26912
0,5.48003
0,1.58339
0,4.70675
0,3.05779
0,1.03535
0,0.6306
0,0.80414
0,0.23191
0,1.06378
0,1.82754
0,0.3581
0,3.7329
0,0.34037
0,2.2199
0,3.52886
0,1.53856
0,0.09785
0,2.08676
0,1.95058
0,2.01347
0,2.55932
0,0.17602
0,1.93992
0,1.20341
0,2.02464
0,3.8262
0,0.41638
0,1.83401
0,0.45825
0,1.38722
0,0.99283
0,2.05183
0,3.17017
0,1.93037
0,0.13344
0,4.82179
0,0.3237
0,1.69223
0,0.55816
0,1.88038
0,5.27804
0,0.31132
0,3.24603
0,1.07323
0,1.07005
0,0.27792
0,1.78972
0,5.94838
0,0.4321
0,2.44638
0,2.80055
0,0.64217
0,0.21105
0,0.99463
0,0.81183
0,4.18174
0,1.53154
0,1.07483
0,0.69419
0,0.75154
0,3.39443
0,0.10578
0,0.42378
0,1.75393
0,1.0271
0,1.47264
0,2.65352
0,0.5508
0,1.53455
0,0.18251
0,0.97649
0,0.84944
0,0.45939
0,0.2802
0,5.77363
0,0.17815
0,1.29553
0,3.37297
0,1.49201
0,1.32632
0,1.09308
0,1.45844
0,0.75063
0,1.26424
0,2.79835
0,2.81626
0,1.03472
0,0.67922
0,1.97611
0,1.09134
0,0.37025
0,0.3013
0,0.41674
0,0.24374
0,2.00858
0,0.14922
0,3.38437
0,0.31693
0,3.80928
0,1.85201
0,0.62468
0,0.71303
0,3.28004
0,0.33318
0,1.24329
0,2.59767
0,0.85912
0,0.1135
0,0.35876
0,2.33914
0,0.17931
0,0.56042
0,0.23295
0,0.96045
0,2.62648
0,4.92673
0,1.63397
0,0.56242
0,0.26372
0,1.64574
0,4.30246
0,0.58121
0,0.68671
0,1.74204
0,1.64049
0,0.64237
0,0.06466
0,0.04808
0,0.03572
0,2.18923
0,2.99805
0,1.60519
0,0.88988
0,0.26428
0,5.21285
0,0.29668
0,1.25453
0,0.78816
0,1.28849
0,1.99763
0,0.28908
0,0.32806
0,1.12924
0,0.07677
0,0.52397
0,1.01079
0,1.53676
0,0.2618
0,1.69875
0,2.0526
0,0.5546
0,1.66032
0,0.49365
0,1.69007
0,5.0117
0,1.46034
0,1.33246
0,0.41928
0,1.08418
0,0.22304
0,2.85877
0,0.89633
0,2.22566
0,1.739
0,1.14373
0,1.14643
0,0.39488
0,0.87112
0,0.99232
0,0.11882
0,0.13944
0,2.7322
0,0.49714
0,1.78736
0,0.33566
0,0.82095
0,0.34741
0,0.33231
0,0.11471
0,0.13823
0,3.26628
0,1.0578
0,1.40208
0,1.60104
0,2.34442
0,0.85591
0,0.18394
0,2.77546
0,0.79266
0,2.48381
0,3.64174
0,1.28722
0,2.636
0,0.5354
0,0.01085
0,1.07337
0,1.12052
0,0.3614
0,0.64546
0,4.23079
0,4.36349
0,1.74328
0,2.8975
0,0.43517
0,0.33599
0,1.1913
0,0.28135
0,0.1619
0,0.83735
0,5.06857
0,1.80482
0,3.06419
0,1.26632
0,5.97158
0,1.21972
0,3.5874
0,1.67787
0,1.86466
0,0.99387
0,0.54196
0,0.62542
0,0.02956
0,1.5598
0,2.91565
0,0.89866
0,1.71804
0,1.17208
0,1.29789
0,0.54289
0,0.13707
0,1.91534
0,3.52244
0,1.06518
0,0.23055
0,0.01152
0,0.17151
0,1.09392
0,0.45306
0,0.82198
0,1.52172
0,0.43571
0,1.34758
0,2.04031
0,0.0792
0,0.00194
0,0.35412
0,1.19776
0,0.90887
0,0.82841
0,0.41481
0,2.16095
0,0.65758
0,1.94764
0,4.20257
0,1.36467
0,5.05422
0,2.68312
0,0.25826
0,0.03884
0,0.34322
0,4.28896
0,0.66839
0,4.95182
0,2.02079
0,1.39957
0,1.61521
0,5.76953
0,0.0506
0,1.4543
0,0.59774
0,0.86006
0,1.57279
0,4.30614
0,1.83415
0,2.53416
0,0.22264
0,3.89376
0,1.59897
0,0.27272
0,1.86835
0,0.08039
0,0.18947
0,4.41431
0,0.29753
0,1.08608
0,0.32855
0,2.94877
0,1.23176
0,0.97252
0,0.80823
0,3.7158
0,1.482
0,2.16971
0,1.26187
0,0.16382
0,1.0963
0,1.07191
0,2.23314
0,6.78433
0,1.47911
0,4.2752
0,5.80115
0,1.91192
0,1.66343
0,0.70654
0,2.52358
0,1.28127
0,2.57723
0,1.94503
0,4.18938
0,1.02922
0,0.33907
0,1.98194
0,0.39897
0,0.10008
0,2.35306
0,0.42661
0,0.6036
0,0.79395
0,4.04515
0,0.04128
0,2.01597
0,1.03074
0,2.29918
0,0.58137
0,0.23551
0,0.45406
0,2.08879
0,0.70352
0,0.5801
0,1.73632
0,0.47657
0,1.78617
0,0.64897
0,0.88584
0,3.85042
0,1.92686
0,1.82999
0,1.24049
0,0.62586
0,0.5085
0,1.35557
0,1.78709
0,5.55935
0,1.72827
0,3.73458
0,5.94036
0,2.41747
0,0.56041
0,0.60248
0,0.27222
0,3.26503
0,0.70225
0,1.48296
0,0.895
0,0.64641
0,0.5763
0,0.61953
0,0.03784
0,1.56554
0,0.60316
0,2.47637
0,0.03396
0,1.92102
0,2.44599
0,4.33751
0,1.19055
0,2.4317
0,0.87624
0,2.84346
0,0.34458
0,1.9782
0,2.64722
0,2.97492
0,1.43359
0,0.72369
0,1.79694
0,0.03723
0,0.18298
0,0.79081
0,0.37684
0,0.20273
0,0.10382
0,0.39456
0,1.34419
0,5.18725
0,1.00839
0,0.7617
0,0.76161
0,0.25856
0,1.04951
0,2.49443
0,3.411
0,2.43638
0,2.25338
0,0.53761
0,1.9061
0,0.93958
0,0.84169
0,1.85488
0,2.41164
0,4.6369
0,2.40598
0,0.23568
0,0.14506
0,0.08178
0,1.79504
0,4.27524
0,0.1176
0,2.87404
0,0.23563
0,5.05085
0,5.38251
0,0.21436
0,4.66413
0,0.26443
0,0.23827
0,0.62881
0,0.93239
0,6.57314
0,3.54919
0,0.37592
0,5.25341
0,0.63997
0,0.99465
0,0.27023
0,0.8758
0,1.80704
0,1.33987
0,2.67219
0,2.55205
0,1.36658
0,1.21409
0,2.10832
0,5.89
0,1.54298
0,6.46825
0,6.87692
0,0.1064
0,1.44614
0,1.58518
0,4.08643
0,2.82692
0,4.55988
0,1.66876
0,0.68986
0,1.74419
0,5.47773
0,0.83304
0,0.29439
0,0.02521
0,0.55638
0,1.90487
0,0.04677
0,0.56196
0,1.76628
0,1.05738
0,1.74772
0,1.52003
0,4.33375
0,0.31986
0,1.31988
0,5.04315
0,0.06669
0,0.38072
0,3.02922
0,6.19464
0,0.3248
0,1.06506
0,0.63376
0,5.14671
0,0.30916
0,1.12978
0,0.37565
0,0.13645
0,3.32994
0,1.13928
0,2.59939
0,0.84431
0,1.88847
0,0.57699
0,1.33524
0,5.3643
0,5.91269
0,1.36853
0,2.43879
0,2.57128
0,0.81455
0,0.70497
0,0.79268
0,1.63206
0,3.49297
0,3.15551
0,1.96315
0,2.29816
0,4.63086
0,2.0982
0,1.79195
0,2.45562
0,1.31243
0,0.72615
0,5.29124
0,4.00268
0,1.74097
0,3.10587
0,1.97641
0,0.76519
0,0.17658
0,1.55959
0,1.43084
0,2.86411
0,4.71607
0,1.60759
0,2.68594
0,0.18254
0,0.20449
0,2.65046
0,1.12312
0,0.3622
0,0.56014
0,3.67241
0,1.33362
0,1.79408
0,0.3113
0,2.24841
0,0.17929
0,3.28815
0,0.2912
0,0.91092
0,0.3377
0,2.52558
0,1.46544
0,0.49562
0,0.29144
0,0.12127
0,1.62168
0,4.95584
0,0.80547
0,5.33529
0,0.36308
0,0.22009
0,0.74317
0,0.07304
0,0.52485
0,0.85835
0,1.58908
0,4.62541
0,3.63241
0,1.19236
0,2.25498
0,0.95954
0,0.72214
0,0.88878
0,1.63387
0,0.9612
0,1.38145
0,0.02142
0,0.88113
0,0.2454
0,1.19648
0,1.34418
0,1.89475
0,5.24449
0,1.24746
0,0.13374
0,0.04688
0,2.93478
0,1.82317
0,2.04588
0,3.11873
0,1.07178
0,0.8059
0,0.70805
0,1.4855
0,0.45795
0,1.8573
0,2.85978
0,1.16034
0,1.77539
0,0.41669
0,0.10339
0,0.29256
0,1.33756
0,4.48236
0,0.31017
0,4.18917
0,2.01278
0,2.84292
0,3.33327
0,2.72484
0,1.02508
0,0.13589
0,4.7027
0,2.23429
0,2.95758
0,2.00808
0,0.23968
0,1.17363
0,0.47528
0,1.58518
0,0.24747
0,0.09455
0,0.65777
0,0.28322
0,0.58168
0,0.58342
0,0.13338
0,0.46334
0,1.53103
0,1.66647
0,0.56097
0,2.26332
0,0.35375
0,1.79909
0,1.64243
0,2.98447
0,2.24651
0,0.28071
0,1.70874
0,5.71368
0,1.97471
0,2.10774
0,0.03714
0,1.60292
0,0.35077
0,0.03206
0,0.90873
0,0.65673
0,1.56508
0,3.62656
0,1.81806
0,0.65878
0,0.45083
0,3.03732
0,3.81399
0,2.34474
0,3.57634
0,0.32275
0,0.2345
0,2.4527
0,1.70558
0,1.67554
0,1.6981
0,0.47346
0,0.00977
0,0.04849
0,1.18707
0,0.07746
0,1.46155
0,0.83826
0,1.16669
0,0.76931
0,0.85532
0,0.22661
0,0.29015
0,0.55528
0,0.23274
0,0.24737
0,3.90277
0,0.45519
0,1.41564
0,1.07972
0,0.65807
0,1.34532
0,3.58476
0,0.94255
0,0.69524
0,0.23704
0,0.54078
0,0.5297
0,1.69586
0,2.42283
0,0.64993
0,0.20084
0,0.89844
0,2.77057
0,4.91778
0,1.32723
0,4.83403
0,0.90216
0,1.56087
0,0.2541
0,2.51032
0,2.02075
0,2.61802
0,2.21201
0,0.09169
0,1.21473
0,1.97607
0,0.11375
0,2.92207
0,2.21447
0,2.02315
0,0.16098
0,2.30797
0,0.99884
0,6.27114
0,0.9542
0,0.09308
0,0.77852
0,2.59561
0,2.64058
0,3.82421
0,0.79757
0,0.35098
0,3.64725
0,2.60554
0,5.61833
0,0.23554
0,0.43504
0,1.71541
0,0.83009
0,4.92313
0,0.05149
0,5.08301
0,0.35279
0,0.07166
0,6.67891
0,5.54646
0,2.33252
0,0.01889
0,2.03325
0,1.45676
0,0.64417
0,0.7555
0,1.02022
0,2.36942
0,0.61555
0,0.1505
0,1.07823
0,4.02598
0,0.71063
0,0.56206
0,0.46205
0,0.19052
0,0.5128
0,2.13546
0,5.85525
0,0.64137
0,2.8051
0,1.87434
0,3.48149
0,1.71736
0,1.50034
0,0.36062
0,1.38082
0,0.65436
0,4.3075
0,1.12101
0,2.45641
0,0.53396
0,2.07389
0,1.31824
0,2.51398
0,2.09694
0,0.69231
0,1.46593
0,3.85229
0,0.80834
0,0.2247
0,0.69833
0,0.44582
0,0.1002
0,1.43141
0,1.69321
0,1.00164
0,1.02271
0,2.20039
0,1.70773
0,2.48045
0,1.29017
0,2.00399
0,2.12913
0,0.51424
0,2.63879
0,1.51268
0,1.77899
0,0.11362
0,0.8042
0,0.55519
0,1.15917
0,3.18357
0,1.28736
0,1.15386
0,3.80765
0,2.51747
0,2.83148
0,0.88371
0,0.32833
0,3.11011
0,0.42122
0,0.01798
0,0.89118
0,0.98486
0,0.87273
0,4.92591
0,0.96756
0,4.68108
0,2.07554
0,5.99043
0,1.95117
0,3.94697
0,0.69219
0,2.01478
0,0.4583
0,2.25995
0,0.44184
0,2.45516
0,1.56628
0,0.98834
0,1.08734
0,2.10684
0,1.8317
0,2.32908
0,0.41887
0,0.5535
0,0.39276
0,3.1472
0,3.9027
0,0.20705
0,2.33855
0,1.6594
0,0.32966
0,2.84971
0,4.95084
0,0.06496
0,0.5657
0,7.04976
0,7.29413
0,1.39823
0,3.25336
0,1.29443
0,0.01912
0,0.49148
0,2.54527
0,0.34281
0,1.63783
0,5.24289
0,0.20615
0,0.79624
0,1.18938
0,0.18877
0,1.48174
0,4.49963
0,2.25612
0,0.94047
0,0.33604
0,0.31976
0,0.49311
0,0.66405
0,0.82023
0,2.14852
0,0.04767
0,0.47588
0,2.0535
0,1.56312
0,1.70345
0,1.98433
0,0.02712
0,0.27819
0,0.12416
0,1.48398
0,4.09597
0,0.60851
0,1.16519
0,1.68706
0,3.87626
0,0.33504
0,0.84457
0,4.06212
0,0.23458
0,0.4958
0,2.39434
0,0.17521
0,1.62701
0,2.37811
0,0.23996
0,2.26709
0,0.11405
0,1.73286
0,1.22087
0,1.36433
0,0.40434
0,5.52323
0,0.74402
0,4.6245
0,2.26247
0,2.92696
0,3.93211
0,0.12647
0,0.09472
0,0.9613
0,1.15877
0,2.01239
0,1.05815
0,4.34572
0,1.87839
0,0.4697
0,1.1221
0,0.46839
0,2.28005
0,0.71108
0,0.39057
0,1.44536
0,0.13785
0,1.58829
0,0.99131
0,0.62944
0,1.47249
0,0.17406
0,0.62366
0,0.69858
0,1.05396
0,0.88516
0,0.08448
0,0.46817
0,2.43207
0,0.13149
0,0.47979
0,2.43876
0,0.48844
0,1.53882
0,0.31242
0,1.44661
0,0.33349
0,2.68696
0,1.04439
0,1.6995
0,1.02748
0,0.02061
0,0.93582
0,6.15103
0,3.27589
0,0.29339
0,0.14551
0,0.35144
0,0.80053
0,1.2479
0,1.30969
0,0.11174
0,4.11955
0,0.06696
0,3.64653
0,3.28528
0,1.44583
0,6.69892
0,2.44155
0,0.2914
0,1.47193
0,0.66529
0,0.65437
0,0.24655
0,3.1216
0,3.76371
0,2.085
0,0.88959
0,0.7129
0,1.24339
0,1.36402
0,2.25499
0,0.55098
0,1.82436
0,2.41653
0,1.39732
0,6.43695
0,0.76624
0,4.21809
0,1.81835
0,0.07403
0,3.83077
0,0.87405
0,2.09663
0,1.46433
0,2.32365
0,2.6085
0,1.0894
0,2.9036
0,2.10843
0,3.62455
0,3.15055
0,2.63012
0,0.48918
0,1.91376
0,0.30731
0,2.55203
0,2.69777
0,1.65409
0,2.38834
0,3.45474
0,0.49811
0,2.18051
0,1.17339
0,1.45654
0,1.19965
0,1.76051
0,4.66821
0,1.59479
0,0.29212
0,1.39206
0,1.35817
0,0.063
0,5.58561
0,0.00538
0,1.19779
0,0.89387
0,1.27521
0,0.02029
0,2.81258
0,0.38958
0,1.88732
0,1.48194
0,2.28914
0,2.87612
0,0.52948
0,0.54075
0,0.2013
0,0.44907
0,0.63449
0,0.29062
0,3.31529
0,4.94113
0,3.20098
0,5.24304
0,2.75341
0,5.40745
0,1.68433
0,1.37096
0,0.29877
0,1.68853
0,1.19524
0,2.27885
0,6.53282
0,4.59699
0,0.20905
0,0.09338
0,2.91667
0,1.48614
0,0.94772
0,1.08733
0,3.44
0,1.42536
0,0.89428
0,1.07073
0,0.64068
0,0.14013
0,0.79399
0,5.32585
0,0.85858
0,0.26783
0,0.17547
0,0.36411
0,4.02164
0,1.61129
0,0.86941
0,0.97849
0,0.25566
0,0.2429
0,0.62604
0,2.14377
0,0.94975
0,0.88764
0,0.01956
0,2.12541
0,1.00276
0,1.305
0,0.51968
0,0.31412
0,0.2767
0,0.8104
0,2.75113
0,1.52546
0,2.95378
0,1.16675
0,0.53857
0,0.69465
0,0.16561
0,6.05656
0,0.13787
0,1.07267
0,0.26312
0,3.16509
0,3.70789
0,0.54036
0,0.40546
0,2.28652
0,0.9161
0,1.61604
0,1.60884
0,3.08377
0,0.81535
0,0.00898
0,1.41024
0,0.45976
0,0.26204
0,2.23004
0,1.01658
0,0.56853
0,0.11861
0,1.11696
0,1.32161
0,4.31392
0,1.7046
0,3.62132
0,1.57246
